Freq.	V(n003)	V(n002)	V(n001)	I(C1)	I(L1)	I(R2)	I(R1)	I(V1)
8.87342451263174e+05	4.39371804549716e-07,-4.69477069821577e-04	9.99999962932715e-01,3.96067927992290e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927832634920e-09,2.84438429183430e-12	3.99431952505341e-04,-4.26797336198589e-01	3.99428913227015e-04,-4.26797336201434e-01	-3.99431953030402e-04,4.26797336198589e-01	-3.99431952246232e-04,4.26797336198589e-01
8.89387986869963e+05	4.37353060879697e-07,-4.68397304409174e-04	9.99999963103023e-01,3.95156998626197e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927833858010e-09,2.83784230124902e-12	3.97596730987154e-04,-4.25815731278229e-01	3.97593691708815e-04,-4.25815731281067e-01	-3.97596731639837e-04,4.25815731278229e-01	-3.97596732000238e-04,4.25815731278229e-01
8.91438237923322e+05	4.35343592478179e-07,-4.67320022375329e-04	9.99999963272549e-01,3.94248164328559e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927835075480e-09,2.83131535651617e-12	3.95769941531241e-04,-4.24836383974740e-01	3.95766902252890e-04,-4.24836383977572e-01	-3.95769941005365e-04,4.24836383974740e-01	-3.95769940951141e-04,4.24836383974741e-01
8.93493215293479e+05	4.33343356729324e-07,-4.66245218008521e-04	9.99999963441296e-01,3.93341420280931e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927836287357e-09,2.82480342303128e-12	3.93951545395930e-04,-4.23859289095830e-01	3.93948506117567e-04,-4.23859289098655e-01	-3.93951546432518e-04,4.23859289095830e-01	-3.93951546357130e-04,4.23859289095830e-01
8.95552929875718e+05	4.31352311213091e-07,-4.65172885610362e-04	9.99999963609268e-01,3.92436761675943e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927837493665e-09,2.81830646626943e-12	3.92141504017549e-04,-4.22884441461147e-01	3.92138464739174e-04,-4.22884441463965e-01	-3.92141503655936e-04,4.22884441461147e-01	-3.92141504562460e-04,4.22884441461147e-01
8.97617392590442e+05	4.29370413704343e-07,-4.64103019495569e-04	9.99999963776468e-01,3.91534183717289e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927838694431e-09,2.81182445178512e-12	3.90339779009608e-04,-4.21911835902251e-01	3.90336739731221e-04,-4.21911835905063e-01	-3.90339779177512e-04,4.21911835902251e-01	-3.90339779187343e-04,4.21911835902251e-01
8.99686614383227e+05	4.27397622171948e-07,-4.63035613991937e-04	9.99999963942900e-01,3.90633681619686e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927839889680e-09,2.80535734521206e-12	3.88546332161988e-04,-4.20941467262592e-01	3.88543292883589e-04,-4.20941467265397e-01	-3.88546331124610e-04,4.20941467262592e-01	-3.88546332033002e-04,4.20941467262592e-01
9.01760606224880e+05	4.25433894777886e-07,-4.61970663440303e-04	9.99999964108568e-01,3.89735250608860e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927841079437e-09,2.79890511226300e-12	3.86761125440125e-04,-4.19973330397477e-01	3.86758086161714e-04,-4.19973330400276e-01	-3.86761124802760e-04,4.19973330397477e-01	-3.86761124900659e-04,4.19973330397477e-01
9.03839379111499e+05	4.23479189876367e-07,-4.60908162194521e-04	9.99999964273474e-01,3.88838885921514e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927842263728e-09,2.79246771872954e-12	3.84984120984210e-04,-4.19007420174045e-01	3.84981081705788e-04,-4.19007420176838e-01	-3.84984119535688e-04,4.19007420174045e-01	-3.84984119591536e-04,4.19007420174045e-01
9.05922944064532e+05	4.21533466012942e-07,-4.59848104621430e-04	9.99999964437622e-01,3.87944582805311e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927843442578e-09,2.78604513048195e-12	3.83215281108382e-04,-4.18043731471241e-01	3.83212241829947e-04,-4.18043731474027e-01	-3.83215280628924e-04,4.18043731471241e-01	-3.83215279725846e-04,4.18043731471241e-01
9.08011312130832e+05	4.19596681923629e-07,-4.58790485100822e-04	9.99999964601016e-01,3.87052336518841e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927844616011e-09,2.77963731346899e-12	3.81454568299927e-04,-4.17082259179786e-01	3.81451529021481e-04,-4.17082259182566e-01	-3.81454566209833e-04,4.17082259179786e-01	-3.81454567104811e-04,4.17082259179786e-01
9.10104494382720e+05	4.17668796534034e-07,-4.57735298025418e-04	9.99999964763659e-01,3.86162142331598e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927845784053e-09,2.77324423371776e-12	3.79701945218489e-04,-4.16122998202152e-01	3.79698905940031e-04,-4.16122998204926e-01	-3.79701945173028e-04,4.16122998202152e-01	-3.79701945348643e-04,4.16122998202152e-01
9.12202501918039e+05	4.15749768958483e-07,-4.56682537800833e-04	9.99999964925556e-01,3.85273995523953e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927846946728e-09,2.76686585733344e-12	3.77957374695272e-04,-4.15165943452536e-01	3.77954335416802e-04,-4.15165943455303e-01	-3.77957373253152e-04,4.15165943452536e-01	-3.77957372620585e-04,4.15165943452536e-01
9.14305345860215e+05	4.13839558499150e-07,-4.55632198845548e-04	9.99999965086708e-01,3.84387891387136e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927848104061e-09,2.76050215049920e-12	3.76220819732254e-04,-4.14211089856829e-01	3.76217780453772e-04,-4.14211089859589e-01	-3.76220819344818e-04,4.14211089856829e-01	-3.76220819816808e-04,4.14211089856829e-01
9.16413037358320e+05	4.11938124645201e-07,-4.54584275590881e-04	9.99999965247120e-01,3.83503825223207e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927849256077e-09,2.75415307947596e-12	3.74492243501402e-04,-4.13258432352593e-01	3.74489204222910e-04,-4.13258432355347e-01	-3.74492243968112e-04,4.13258432352593e-01	-3.74492243281566e-04,4.13258432352593e-01
9.18525587587122e+05	4.10045427071929e-07,-4.53538762480958e-04	9.99999965406795e-01,3.82621792345022e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927850402800e-09,2.74781861060226e-12	3.72771609343894e-04,-4.12307965889032e-01	3.72768570065390e-04,-4.12307965891780e-01	-3.72771608839482e-04,4.12307965889032e-01	-3.72771608454059e-04,4.12307965889032e-01
9.20643007747153e+05	4.08161425639902e-07,-4.52495653972680e-04	9.99999965565736e-01,3.81741788076225e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927851544254e-09,2.74149871029402e-12	3.71058880769336e-04,-4.11359685426967e-01	3.71055841490820e-04,-4.11359685429709e-01	-3.71058879264459e-04,4.11359685426967e-01	-3.71058878954500e-04,4.11359685426967e-01
9.22765309064763e+05	4.06286080394110e-07,-4.51454944535698e-04	9.99999965723947e-01,3.80863807751214e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927852680463e-09,2.73519334504442e-12	3.69354021454991e-04,-4.10413585938808e-01	3.69350982176464e-04,-4.10413585941544e-01	-3.69354020548572e-04,4.10413585938808e-01	-3.69354020222090e-04,4.10413585938808e-01
9.24892502792184e+05	4.04419351563120e-07,-4.50416628652382e-04	9.99999965881431e-01,3.79987846715114e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927853811452e-09,2.72890248142370e-12	3.67656995245011e-04,-4.09469662408528e-01	3.67653955966473e-04,-4.09469662411257e-01	-3.67656995604631e-04,4.09469662408528e-01	-3.67656995877041e-04,4.09469662408528e-01
9.27024600207585e+05	4.02561199558228e-07,-4.49380700817793e-04	9.99999966038192e-01,3.79113900323755e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927854937245e-09,2.72262608607896e-12	3.65967766149666e-04,-4.08527909831634e-01	3.65964726871117e-04,-4.08527909834357e-01	-3.65967766149082e-04,4.08527909831634e-01	-3.65967765901587e-04,4.08527909831634e-01
9.29161612615133e+05	4.00711584972625e-07,-4.48347155539648e-04	9.99999966194232e-01,3.78241963943655e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927856057865e-09,2.71636412573402e-12	3.64286298344584e-04,-4.07588323215145e-01	3.64283259066023e-04,-4.07588323217862e-01	-3.64286297487457e-04,4.07588323215145e-01	-3.64286297553917e-04,4.07588323215145e-01
9.31303551345056e+05	3.98870468580558e-07,-4.47315987338299e-04	9.99999966349555e-01,3.77372032951977e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927857173337e-09,2.71011656718924e-12	3.62612556169988e-04,-4.06650897577562e-01	3.62609516891416e-04,-4.06650897580272e-01	-3.62612556121647e-04,4.06650897577562e-01	-3.62612556273234e-04,4.06650897577562e-01
9.33450427753700e+05	3.97037811336498e-07,-4.46287190746700e-04	9.99999966504164e-01,3.76504102736526e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927858283683e-09,2.70388337732131e-12	3.60946504129945e-04,-4.05715627948842e-01	3.60943464851362e-04,-4.05715627951546e-01	-3.60946503768098e-04,4.05715627948842e-01	-3.60946503860760e-04,4.05715627948842e-01
9.35602253223589e+05	3.95213574374314e-07,-4.45260760310378e-04	9.99999966658064e-01,3.75638168695706e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927859388928e-09,2.69766452308311e-12	3.59288106891607e-04,-4.04782509370373e-01	3.59285067613013e-04,-4.04782509373070e-01	-3.59288105732342e-04,4.04782509370373e-01	-3.59288105755695e-04,4.04782509370373e-01
9.37759039163489e+05	3.93397719006447e-07,-4.44236690587403e-04	9.99999966811256e-01,3.74774226238511e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927860489094e-09,2.69145997150353e-12	3.57637329284465e-04,-4.03851536894947e-01	3.57634290005860e-04,-4.03851536897639e-01	-3.57637328516270e-04,4.03851536894947e-01	-3.57637329216232e-04,4.03851536894947e-01
9.39920797008463e+05	3.91590206723089e-07,-4.43214976148362e-04	9.99999966963744e-01,3.73912270784489e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927861584206e-09,2.68526968968725e-12	3.55994136299605e-04,-4.02922705586735e-01	3.55991097020990e-04,-4.02922705589420e-01	-3.55994137425413e-04,4.02922705586735e-01	-3.55994137862581e-04,4.02922705586735e-01
9.42087538219937e+05	3.89790999191369e-07,-4.42195611576330e-04	9.99999967115532e-01,3.73052297763726e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927862674286e-09,2.67909364481465e-12	3.54358493088962e-04,-4.01996010521257e-01	3.54355453810335e-04,-4.01996010523936e-01	-3.54358491783496e-04,4.01996010521257e-01	-3.54358491676976e-04,4.01996010521257e-01
9.44259274285756e+05	3.88000058254538e-07,-4.41178591466836e-04	9.99999967266622e-01,3.72194302616814e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927863759358e-09,2.67293180414156e-12	3.52730364964581e-04,-4.01071446785360e-01	3.52727325685943e-04,-4.01071446788033e-01	-3.52730364074216e-04,4.01071446785360e-01	-3.52730363374576e-04,4.01071446785360e-01
9.46436016720250e+05	3.86217345931160e-07,-4.40163910427843e-04	9.99999967417018e-01,3.71338280794832e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927864839444e-09,2.66678413499912e-12	3.51109717397884e-04,-4.00149009477190e-01	3.51106678119236e-04,-4.00149009479857e-01	-3.51109718406741e-04,4.00149009477190e-01	-3.51109718394582e-04,4.00149009477190e-01
9.48617777064289e+05	3.84442824414306e-07,-4.39151563079712e-04	9.99999967566723e-01,3.70484227759323e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927865914568e-09,2.66065060479360e-12	3.49496516018938e-04,-3.99228693706168e-01	3.49493476740278e-04,-3.99228693708829e-01	-3.49496516497520e-04,3.99228693706168e-01	-3.49496516719228e-04,3.99228693706168e-01
9.50804566885350e+05	3.82676456070755e-07,-4.38141544055177e-04	9.99999967715741e-01,3.69632138982267e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927866984752e-09,2.65453118100625e-12	3.47890726615720e-04,-3.98310494592961e-01	3.47887687337050e-04,-3.98310494595615e-01	-3.47890726044805e-04,3.98310494592961e-01	-3.47890725606703e-04,3.98310494592961e-01
9.52996397777575e+05	3.80918203440193e-07,-4.37133847999316e-04	9.99999967864073e-01,3.68782009946055e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927868050019e-09,2.64842583119307e-12	3.46292315133401e-04,-3.97394407269457e-01	3.46289275854721e-04,-3.97394407272105e-01	-3.46292315943209e-04,3.97394407269457e-01	-3.46292315953178e-04,3.97394407269456e-01
9.55193281361833e+05	3.79168029234418e-07,-4.36128469569522e-04	9.99999968011724e-01,3.67933836143471e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927869110392e-09,2.64233452298471e-12	3.44701247673617e-04,-3.96480426878741e-01	3.44698208394925e-04,-3.96480426881384e-01	-3.44701249105542e-04,3.96480426878741e-01	-3.44701249559876e-04,3.96480426878741e-01
9.57395229285782e+05	3.77425896336552e-07,-4.35125403435477e-04	9.99999968158697e-01,3.67087613077665e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927870165892e-09,2.63625722408623e-12	3.43117490493749e-04,-3.95568548575070e-01	3.43114451215048e-04,-3.95568548577706e-01	-3.43117489640971e-04,3.95568548575070e-01	-3.43117490047007e-04,3.95568548575070e-01
9.59602253223931e+05	3.75691767800254e-07,-4.34124644279119e-04	9.99999968304994e-01,3.66243336262126e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927871216543e-09,2.63019390227700e-12	3.41541010006215e-04,-3.94658767523841e-01	3.41537970727503e-04,-3.94658767526472e-01	-3.41541010033195e-04,3.94658767523842e-01	-3.41541010129731e-04,3.94658767523842e-01
9.61814364877701e+05	3.73965606848931e-07,-4.33126186794618e-04	9.99999968450619e-01,3.65401001220661e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927872262367e-09,2.62414452541045e-12	3.39971772777750e-04,-3.93751078901575e-01	3.39968733499028e-04,-3.93751078904199e-01	-3.39971773195022e-04,3.93751078901574e-01	-3.39971773428260e-04,3.93751078901574e-01
9.64031575975488e+05	3.72247376874965e-07,-4.32130025688349e-04	9.99999968595575e-01,3.64560603487376e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927873303385e-09,2.61810906141398e-12	3.38409745528702e-04,-3.92845477895881e-01	3.38406706249969e-04,-3.92845477898499e-01	-3.38409746824703e-04,3.92845477895881e-01	-3.38409747200785e-04,3.92845477895881e-01
9.66253898272724e+05	3.70537041438935e-07,-4.31136155678857e-04	9.99999968739866e-01,3.63722138606648e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927874339621e-09,2.61208747828872e-12	3.36854895132321e-04,-3.91941959705439e-01	3.36851855853577e-04,-3.91941959708051e-01	-3.36854895031409e-04,3.91941959705439e-01	-3.36854895067518e-04,3.91941959705439e-01
9.68481343551941e+05	3.68834564268840e-07,-4.30144571496836e-04	9.99999968883493e-01,3.62885602133095e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927875371096e-09,2.60607974410940e-12	3.35307188614063e-04,-3.91040519539972e-01	3.35304149335309e-04,-3.91040519542578e-01	-3.35307189102474e-04,3.91040519539972e-01	-3.35307189743617e-04,3.91040519539972e-01
9.70713923622833e+05	3.67139909259333e-07,-4.29155267885099e-04	9.99999969026460e-01,3.62050989631561e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927876397831e-09,2.60008582702419e-12	3.33766593150885e-04,-3.90141152620217e-01	3.33763553872121e-04,-3.90141152622817e-01	-3.33766593147069e-04,3.90141152620217e-01	-3.33766593030305e-04,3.90141152620217e-01
9.72951650322315e+05	3.65453040470958e-07,-4.28168239598549e-04	9.99999969168770e-01,3.61218296677097e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927877419849e-09,2.59410569525448e-12	3.32233076070554e-04,-3.89243854177905e-01	3.32230036791780e-04,-3.89243854180499e-01	-3.32233077256169e-04,3.89243854177905e-01	-3.32233077642741e-04,3.89243854177905e-01
9.75194535514594e+05	3.63773922129381e-07,-4.27183481404152e-04	9.99999969310427e-01,3.60387518854918e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927878437171e-09,2.58813931709478e-12	3.30706604850949e-04,-3.88348619455732e-01	3.30703565572164e-04,-3.88348619458320e-01	-3.30706606735302e-04,3.88348619455732e-01	-3.30706607201137e-04,3.88348619455732e-01
9.77442591091222e+05	3.62102518624637e-07,-4.26200988080909e-04	9.99999969451433e-01,3.59558651760407e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927879449819e-09,2.58218666091249e-12	3.29187147119374e-04,-3.87455443707335e-01	3.29184107840579e-04,-3.87455443709917e-01	-3.29187146890001e-04,3.87455443707335e-01	-3.29187147144694e-04,3.87455443707335e-01
9.79695828971166e+05	3.60438794510374e-07,-4.25220754419829e-04	9.99999969591791e-01,3.58731690999065e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927880457814e-09,2.57624769514776e-12	3.27674670651872e-04,-3.86564322197268e-01	3.27671631373067e-04,-3.86564322199844e-01	-3.27674670203961e-04,3.86564322197268e-01	-3.27674670188571e-04,3.86564322197268e-01
9.81954261100870e+05	3.58782714503098e-07,-4.24242775223900e-04	9.99999969731504e-01,3.57906632186505e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927881461178e-09,2.57032238831334e-12	3.26169143372540e-04,-3.85675250200975e-01	3.26166104093726e-04,-3.85675250203545e-01	-3.26169143179075e-04,3.85675250200975e-01	-3.26169143590960e-04,3.85675250200975e-01
9.84217899454315e+05	3.57134243481429e-07,-4.23267045308063e-04	9.99999969870574e-01,3.57083470948421e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927882459932e-09,2.56441070899438e-12	3.24670533352851e-04,-3.84788223004765e-01	3.24667494074026e-04,-3.84788223007330e-01	-3.24670533513593e-04,3.84788223004765e-01	-3.24670532791060e-04,3.84788223004765e-01
9.86486756033088e+05	3.55493346485353e-07,-4.22293559499184e-04	9.99999970009006e-01,3.56262202920573e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927883454097e-09,2.55851262584828e-12	3.23178808810973e-04,-3.83903235905790e-01	3.23175769532139e-04,-3.83903235908349e-01	-3.23178808905771e-04,3.83903235905790e-01	-3.23178808685043e-04,3.83903235905790e-01
9.88760842866439e+05	3.53859988715482e-07,-4.21322312636026e-04	9.99999970146803e-01,3.55442823748751e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927884443694e-09,2.55262810760452e-12	3.21693938111100e-04,-3.83020284212016e-01	3.21690898832256e-04,-3.83020284214569e-01	-3.21693937053858e-04,3.83020284212016e-01	-3.21693936712109e-04,3.83020284212016e-01
9.91040172011351e+05	3.52234135532315e-07,-4.20353299569221e-04	9.99999970283965e-01,3.54625329088762e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927885428745e-09,2.54675712306451e-12	3.20215889762777e-04,-3.82139363242200e-01	3.20212850483923e-04,-3.82139363244747e-01	-3.20215891637914e-04,3.82139363242200e-01	-3.20215891406406e-04,3.82139363242200e-01
9.93324755552600e+05	3.50615752455507e-07,-4.19386515161248e-04	9.99999970420498e-01,3.53809714606404e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927886409269e-09,2.54089964110139e-12	3.18744632420234e-04,-3.81260468325866e-01	3.18741593141370e-04,-3.81260468328407e-01	-3.18744633178024e-04,3.81260468325866e-01	-3.18744632750168e-04,3.81260468325866e-01
9.95614605602820e+05	3.49004805163131e-07,-4.18421954286395e-04	9.99999970556404e-01,3.52995975977443e-05	1.00000000000000e+00,0.00000000000000e+00	3.03927887385289e-09,2.53505563065991e-12	3.17280134881720e-04,-3.80383594803279e-01	3.17277095602846e-04,-3.80383594805814e-01	-3.17280134157886e-04,3.80383594803279e-01	-3.17280133458553e-04,3.80383594803279e-01
9.97909734302568e+05	3.47401259490957e-07,-4.17459611830745e-04	9.99999970691684e-01,3.52184108887591e-05	1.00000000000000e+00,1.08420217248550e-19	3.03927888356824e-09,2.52922506075621e-12	3.15822366088845e-04,-3.79508738025420e-01	3.15819326809961e-04,-3.79508738027950e-01	-3.15822365864835e-04,3.79508738025420e-01	-3.15822366246721e-04,3.79508738025420e-01
1.00021015382039e+06	3.45805081431724e-07,-4.16499482692136e-04	9.99999970826344e-01,3.51374109032478e-05	1.00000000000000e+00,-1.08420217248550e-19	3.03927889323896e-09,2.52340790047771e-12	3.14371295125915e-04,-3.78635893353964e-01	3.14368255847021e-04,-3.78635893356488e-01	-3.14371294800761e-04,3.78635893353964e-01	-3.14371294734883e-04,3.78635893353964e-01
